Shipment_ID,Distance_km,Weight_kg,Mode_of_Transport,Origin,Destination,Fuel_Price_per_Liter,Demand_Fluctuation,Traffic_Conditions,Warehouse_Processing_Time,Customs_Clearance_Delay,Packaging_Cost,Freight_Insurance_Cost,Freight_Cost_USD
SHIP07226,4284,3593,Sea,Mumbai,Singapore,0.94,1.10810658395705,High,9,3,129.86,964.07,950.04
SHIP07227,1576,4565,Sea,Chennai,New York,1.78,1.06033325591805,High,1,0,183.8,744.04,1092.38
SHIP07228,3947,1950,Road,Delhi,London,1.59,1.17344186247939,High,7,0,261.08,431.26,918.33
SHIP07229,78,4421,Air,Chennai,Los Angeles,1.03,0.90885359177581,Low,9,2,128.22,835.85,642.69
SHIP07230,1063,1762,Road,Mumbai,New York,1.87,1.18801466302644,High,2,4,382.76,328.25,431.88
SHIP07231,2752,2379,Rail,Chennai,Dubai,1.23,1.02073043564764,High,4,3,366.95,872.95,
SHIP07232,877,3669,Road,Delhi,London,0.98,1.18559910546945,High,6,2,461.83,90.69,315.05
SHIP07233,4496,1244,Rail,Mumbai,Singapore,0.92,1.11361570002352,Medium,4,4,42.17,993.28,629.22
SHIP07234,2074,4956,Rail,Chennai,Los Angeles,1.91,1.14638387568147,Low,9,0,451.01,155.01,
SHIP07235,348,1428,Road,Delhi,Singapore,1.64,0.929536671457698,High,1,2,17.76,919.41,
SHIP07236,1915,1362,Road,Delhi,New York,1.02,0.887773726758054,High,9,4,413.75,859.91,235.08
SHIP07237,4066,2965,Rail,Kolkata,Los Angeles,0.88,1.04963346000737,Low,1,4,135.88,328.54,615
SHIP07238,2161,799,Sea,Mumbai,Singapore,0.82,0.949732441276228,High,1,2,329.83,489.23,299.11
SHIP07239,804,350,Road,Mumbai,Los Angeles,0.87,1.19435797482119,High,5,1,337.94,253.75,101.73
SHIP07240,819,4745,Air,Chennai,New York,0.67,0.998198827164249,High,1,2,199.13,507.02,640.34
SHIP07241,3785,4032,Rail,Kolkata,Singapore,1.23,0.844189796882499,Medium,9,0,111.34,221.77,722.82
SHIP07242,,4674,Sea,Mumbai,London,0.56,0.999521072779424,High,6,1,27.85,327.98,304.35
SHIP07243,4979,3887,Road,Delhi,Dubai,0.52,1.01403319653766,High,9,2,293.91,87.2,365.02
SHIP07244,2263,327,Road,Mumbai,Singapore,1.43,0.801891489235948,Low,5,4,354.82,574.28,278.25
SHIP07245,1956,4808,Sea,Kolkata,Los Angeles,0.63,0.898195758862176,Low,6,3,193.59,737.37,370.07
SHIP07246,1614,,Air,Bangalore,Singapore,1.77,0.800535814914926,Medium,2,2,103.43,242.18,1240.4
SHIP07247,1268,3967,Rail,Delhi,Los Angeles,0.66,1.02440051503264,Low,9,4,89.49,631.53,263.8
SHIP07248,4651,2211,Road,Mumbai,New York,1.31,0.91685352572456,Low,3,2,140.13,95.68,691.4
SHIP07249,1407,4725,Air,Delhi,Dubai,1.51,0.86928302512599,Medium,5,0,401.97,129.29,1484.37
SHIP07250,3889,1439,Rail,Chennai,Los Angeles,0.84,1.1354334222086,High,8,0,84.14,567.23,527.45
SHIP07251,1510,740,Air,Delhi,Singapore,1.83,0.812007060386171,Low,5,4,222.91,106.32,838.09
SHIP07252,4035,4782,Rail,Mumbai,New York,1.22,1.07668362607778,Low,4,4,329.34,484.35,1012.91
SHIP07253,1466,3518,Rail,Chennai,London,0.97,1.02919966140459,Medium,4,1,425.18,110.87,386.35
SHIP07254,2903,1898,Air,Chennai,Singapore,1.85,1.10862088913383,Low,5,0,260.88,381.81,2370.08
SHIP07255,4906,4968,Rail,Chennai,Dubai,1.79,0.852905324001086,Low,3,3,343.33,886.63,5134.65970769198
SHIP07256,4978,3866,Road,Bangalore,New York,,1.14863201616023,High,4,0,260.18,759.08,1238.36
SHIP07257,1478,989,Road,Bangalore,Singapore,0.94,0.928652357332411,Medium,5,0,381.13,442.88,172.19
SHIP07258,4428,3232,Air,Chennai,Los Angeles,1.09,0.803418878329162,High,4,3,394.92,382.77,1587.87
SHIP07259,4524,3359,Air,Mumbai,Los Angeles,1.53,1.0626707620541,High,3,0,392.9,396.49,3025.86
SHIP07260,4343,2100,Rail,Chennai,Los Angeles,0.78,1.14374072262401,High,1,2,370.57,175.18,577.34
SHIP07261,3112,1796,Rail,Chennai,Singapore,1.24,0.941476576443122,Medium,2,2,406.38,421.12,561.77
SHIP07262,3121,2501,Air,Delhi,Dubai,1.61,1.0110296409453,Low,9,0,402.39,608.11,2134.72
SHIP07263,605,74,Sea,Delhi,Los Angeles,1.49,0.96493324134362,High,2,0,433.19,855.54,138.46
SHIP07264,405,2606,Air,Delhi,Singapore,1.58,0.816986139527056,Medium,2,3,238.86,698.41,661.43
SHIP07265,1613,110,Sea,Kolkata,Singapore,1.84,1.10125172981229,Low,5,0,445.02,656.06,506.98
SHIP07266,3550,172,Sea,Delhi,Dubai,1.95,1.17658865491459,Medium,9,4,46.59,113.83,
SHIP07267,1090,2152,Air,Delhi,New York,1.19,0.968031143899743,High,3,2,185.06,185.6,748.54
SHIP07268,2736,1236,Air,Mumbai,New York,0.59,0.857774314386461,Medium,9,0,462.7,139.71,509.22
SHIP07269,4524,1780,Air,Bangalore,Singapore,1.75,1.00202974109383,High,4,4,213.08,231.33,2848.12
SHIP07270,4825,4691,Sea,Bangalore,New York,0.68,1.16190187286773,Medium,3,0,433.33,785.28,849.8
SHIP07271,2603,4139,Road,Bangalore,London,0.83,1.04232773629637,High,5,1,281.33,639.35,404.23
SHIP07272,1829,2522,Road,Kolkata,Dubai,1.48,0.884943035063907,Low,7,4,136.27,470.23,404.7
SHIP07273,125,3015,Air,Chennai,Singapore,1.62,1.02128328818575,Medium,7,2,57.87,61.01,810.28
SHIP07274,4376,2327,Air,Delhi,New York,1.54,0.930746152776846,Medium,2,2,351.56,684.7,2382.01
SHIP07275,,4137,Rail,Mumbai,New York,1.16,0.809424019574015,Low,7,1,119.7,562.42,612.65
SHIP07276,2399,3014,Rail,Kolkata,Dubai,1.88,1.16545694654122,High,7,4,292.63,128.69,1026.99
SHIP07277,2823,1360,Rail,Bangalore,Los Angeles,1.75,1.11778216360351,High,2,4,202.46,715.71,822.27
SHIP07278,2312,204,Air,Kolkata,New York,1.5,1.16963060908336,High,9,3,338.36,306.33,1270.57
SHIP07279,3279,2262,Road,Mumbai,Dubai,1.16,1.07311902642684,Low,8,0,314.72,509.81,548.96
SHIP07280,,3303,Road,Kolkata,Los Angeles,,0.979895445895351,Medium,2,4,307.88,352.83,448.89
SHIP07281,442,1312,Air,Bangalore,Singapore,0.76,0.997275369939386,Medium,6,3,262.7,356.45,249.66
SHIP07282,1158,1412,Air,Chennai,Los Angeles,1.67,0.88184815493788,Medium,8,1,347.58,106.08,823.53
SHIP07283,4412,,Sea,Bangalore,New York,1.8,0.954519640018696,Low,9,1,359.82,95.37,1264.25
SHIP07284,660,561,Sea,Bangalore,Singapore,1.74,0.865540369747359,High,1,1,113.22,788.91,212.46
SHIP07285,2825,236,Road,Bangalore,Singapore,1.32,0.989384734069046,High,7,3,302.07,53.12,384.35
SHIP07286,4048,1895,Rail,Kolkata,Los Angeles,1.76,1.05836762332148,High,5,2,16.47,323.23,1116.63
SHIP07287,722,1752,Road,Mumbai,Singapore,1.69,0.902638497525635,Medium,9,1,263.12,953.71,243.77
SHIP07288,3727,440,Sea,Bangalore,Los Angeles,1.75,1.17750695785411,Low,9,3,399.09,808.84,1220
SHIP07289,80,704,Road,Kolkata,Los Angeles,1.97,1.05873843930668,High,3,3,39.6,542.47,90.1
SHIP07290,1450,4321,Sea,Mumbai,Los Angeles,1.72,0.887967076997047,High,7,0,168.15,755.08,827.15
SHIP07291,4121,2871,Sea,Chennai,Dubai,0.91,0.866800249034165,Medium,3,1,27.82,946.6,657.44
SHIP07292,666,813,Rail,Bangalore,New York,1.73,0.867988305841148,High,4,2,287.16,942.88,193.26
SHIP07293,4684,3450,Rail,Delhi,Singapore,1.06,1.18954226765966,Medium,8,3,463.83,473.54,969.74
SHIP07294,2836,4856,Sea,Kolkata,London,1.27,0.894649175807071,High,1,2,168.87,356.29,897.15
SHIP07295,920,3317,Air,Chennai,New York,1.69,0.867349516341064,Medium,4,2,189.08,760.73,1133.89
SHIP07296,4246,1135,Rail,Chennai,London,0.98,0.865595893837625,Medium,4,1,114.45,439.68,489.99
SHIP07297,3654,1979,Sea,Chennai,Los Angeles,0.54,0.937717908865776,High,3,1,370.84,197.06,352.7
SHIP07298,1462,4426,Air,Kolkata,Singapore,1.58,1.04612628449728,Medium,2,0,258.01,234.07,1822.3
SHIP07299,2789,2013,Air,Mumbai,New York,1.85,0.831631051353283,High,8,2,145.47,565.96,1751.83
SHIP07300,990,1835,Road,Delhi,London,1.89,0.863773831293976,High,6,2,30.92,533.72,311.41
SHIP07301,390,2324,Road,Mumbai,London,1.7,1.19058107595294,Low,2,3,427.81,490.17,314.12
SHIP07302,2958,2736,Rail,Bangalore,London,1.9,1.04711676065423,High,8,3,348.87,401.55,1032.8
SHIP07303,4183,3018,Air,Delhi,New York,1.73,0.85587333849472,High,8,3,488.67,358.85,2528.38
SHIP07304,709,4622,Rail,Mumbai,Dubai,0.55,1.02003897727853,Low,7,2,285.19,228.82,203.31
SHIP07305,,765,Sea,Bangalore,Los Angeles,1.02,0.896375015496565,Low,8,0,479.89,697.75,338.13
SHIP07306,1610,292,Rail,Delhi,Singapore,1,1.18944655099872,Medium,9,4,351.25,527.95,250.64
SHIP07307,3507,3965,Air,Kolkata,London,,0.955524781136326,Low,3,3,220.96,400.88,4953.41366858172
SHIP07308,1706,1573,Road,Bangalore,New York,1.7,0.856950047256501,Low,2,4,124.6,788.52,363.11
SHIP07309,3025,887,Rail,Mumbai,London,1.28,1.045186154536,Medium,7,0,39.18,650.79,
SHIP07310,1099,3373,Road,Delhi,New York,1.75,0.854922771990885,Low,2,2,12.52,767.84,416.74
SHIP07311,503,3003,Rail,Bangalore,Dubai,1.4,1.00722797258529,High,3,4,417.17,662.22,339.19
SHIP07312,1754,,Sea,Bangalore,London,1.39,1.1408931829218,Low,6,1,315.41,643.76,583.15
SHIP07313,,2473,Air,Kolkata,London,1.08,0.938292297448882,Medium,9,2,101.51,441.22,1237.46
SHIP07314,868,2078,Rail,Bangalore,Singapore,1.68,0.990992598299587,High,9,1,346.06,316.99,380.99
SHIP07315,4918,1482,Sea,Delhi,New York,1.52,0.843330436360961,Medium,2,0,459.38,269.54,1088.11
SHIP07316,62,289,Sea,Chennai,New York,1.01,1.05853657575475,Low,1,4,37.67,903.73,
SHIP07317,4029,188,Sea,Delhi,Dubai,1.99,0.844847946195148,High,6,4,404.05,240.81,1039.77
SHIP07318,970,3243,Road,Delhi,London,1.19,0.930785893231936,Low,7,0,419.36,689.17,287.04
SHIP07319,4970,469,Road,Kolkata,Singapore,0.97,1.13647314319413,Medium,8,0,329.46,229.92,573.73
SHIP07320,2468,353,Sea,Kolkata,Los Angeles,1.53,0.859967444673981,Medium,4,2,468.77,941.98,521.93
SHIP07321,1364,2212,Sea,Bangalore,Singapore,0.83,1.1360680248262,Low,7,0,483.51,236.23,349.36
SHIP07322,3727,,Rail,Kolkata,Singapore,1.75,1.05222874727577,Medium,9,3,388.73,862.11,1052.91
SHIP07323,2067,4152,Rail,Bangalore,Singapore,1.52,0.85641734431784,Low,1,1,92.44,938.37,
SHIP07324,1278,2276,Air,Chennai,Singapore,1.81,0.867396889706092,Medium,3,0,50.65,246.55,1137.93
SHIP07325,4842,1218,Rail,Mumbai,London,0.99,1.06528535598745,Medium,5,3,217.37,892.7,689.86
SHIP07326,2484,465,Air,Kolkata,Singapore,1.78,1.09166847323,Medium,7,4,206.64,153.99,1583.59
SHIP07327,2918,2763,Air,Kolkata,New York,1.25,1.06229339878364,Medium,5,0,80.21,714.99,1712.75
SHIP07328,2565,199,Air,Chennai,New York,0.59,1.08562078168376,High,1,1,29.6,531.54,512
SHIP07329,1488,2494,Road,Kolkata,Singapore,0.79,0.944633388621002,High,1,1,131.81,963.06,204.1
SHIP07330,4214,888,Rail,Chennai,New York,0.83,0.800574125299476,Low,1,2,151.48,506.9,371.42
SHIP07331,3593,1746,Sea,Bangalore,London,1.65,1.01156015756724,Low,8,4,462.49,115.01,
SHIP07332,3225,4389,Air,Kolkata,Los Angeles,0.8,1.03780709820496,Low,7,4,490.19,169.93,1349.85
SHIP07333,1831,1960,Sea,Kolkata,Singapore,1.34,1.0750618149391,Low,3,1,492.77,355.37,607.42
SHIP07334,2313,1471,Air,Bangalore,New York,1.48,0.892525225833599,Medium,4,3,407.96,495.53,1208.06
SHIP07335,,3051,Rail,Kolkata,New York,1.66,0.868092709033504,Medium,8,1,387.91,960.03,612.93
SHIP07336,261,1370,Air,Delhi,London,,1.13212216870195,Medium,7,0,469.71,510.09,539.78
SHIP07337,557,4085,Rail,Chennai,London,1.58,1.13651882259068,Low,7,2,176.75,933.52,560.15
SHIP07338,381,1573,Sea,Mumbai,Los Angeles,0.82,1.19504422858292,High,6,0,273.77,917.68,171.61
SHIP07339,600,3928,Rail,Delhi,Dubai,1.32,0.935904271995039,Low,9,4,297.89,210.29,380.11
SHIP07340,991,602,Sea,Mumbai,Dubai,0.94,0.823607227502654,High,6,0,291.73,923.32,150.04
SHIP07341,777,,Rail,Delhi,Dubai,1.66,0.990353521092557,High,1,4,221.61,292.42,528.71
SHIP07342,2912,3721,Air,Delhi,Los Angeles,1.62,0.991898384859283,Medium,5,2,488.03,844.97,2300.64
SHIP07343,3293,531,Air,Delhi,Singapore,0.84,0.814612078694585,Medium,8,4,166.54,976.52,730.5
SHIP07344,698,649,Rail,Chennai,Dubai,1.46,1.03002457279431,Low,6,2,118.52,118.38,184.52
SHIP07345,2787,1214,Sea,Mumbai,Dubai,0.59,0.904327615924305,Low,5,3,371.73,697.34,271.63
SHIP07346,2797,4728,Sea,Bangalore,New York,1.65,0.847650167603952,High,9,3,459.96,454.94,1082.74
SHIP07347,1059,4282,Sea,Bangalore,New York,1.67,1.04195650303041,High,7,2,484.43,482.38,835.23
SHIP07348,1600,,Rail,Kolkata,Singapore,1.02,0.912938364570431,Medium,7,1,403.76,580.83,237.62
SHIP07349,853,2032,Rail,Chennai,London,1.71,1.02462946039335,High,1,2,197.76,948.17,392.96
SHIP07350,,1684,Rail,Chennai,Los Angeles,1.79,0.806084015814176,High,2,4,409.06,650.52,860.89
SHIP07351,4359,3047,Rail,Chennai,Dubai,0.79,0.946487690178096,Low,5,3,383.72,992.23,527.82
SHIP07352,4314,736,Sea,Delhi,Los Angeles,1.03,1.14616924525298,Low,3,3,207.3,966.98,829.1
SHIP07353,3451,3464,Sea,Chennai,New York,0.89,1.06004685467406,High,8,2,61.25,863.49,733.48
SHIP07354,4291,1809,Road,Bangalore,Los Angeles,1.06,1.14700406660096,High,4,1,428.54,714.18,631.68
SHIP07355,4661,4987,Rail,Chennai,New York,1.17,1.09618979916604,High,7,2,159.7,270.23,1101.11
SHIP07356,3211,2530,Road,Delhi,Los Angeles,1.26,1.08788617786949,Low,5,4,65.41,594.33,613.54
SHIP07357,4598,1387,Rail,Mumbai,New York,,1.14800926420545,Low,6,4,493.51,272.12,400.93
SHIP07358,4205,164,Road,Chennai,Los Angeles,0.58,0.80781724521242,Medium,7,0,463.74,956.53,200.86
SHIP07359,577,4007,Sea,Mumbai,Dubai,1.48,0.967999323422926,Medium,8,1,380.82,960.86,554.54
SHIP07360,3348,618,Sea,Kolkata,Dubai,1.16,1.18416562326878,Medium,3,3,43.07,365.95,753.51
SHIP07361,1073,1603,Road,Delhi,Singapore,0.63,0.870864694822655,Medium,3,4,364.24,95.7,102.84
SHIP07362,3784,2739,Air,Chennai,Los Angeles,1.08,1.06149094227416,Low,2,4,333.74,836.39,1772.41
SHIP07363,482,4640,Rail,Kolkata,London,1.21,1.1160772789299,Medium,6,1,130.75,384.49,454.08
SHIP07364,1226,3390,Road,Kolkata,Singapore,1.45,1.17344180807938,Low,2,2,234.8,353.54,497.01
SHIP07365,450,3038,Road,Mumbai,Los Angeles,0.68,1.14871899663653,Low,1,0,482.61,600.95,153.8
SHIP07366,2154,3201,Air,Bangalore,London,1.99,1.07063249433646,Medium,1,4,18.63,50.45,2399.75
SHIP07367,3100,3577,Sea,Bangalore,Dubai,1.21,1.08446414376269,Low,9,0,240.01,406.22,962.2
SHIP07368,2283,3065,Road,Bangalore,Dubai,1.52,0.937214513748936,High,1,3,296.1,445.55,543.54
SHIP07369,2495,871,Sea,Bangalore,Dubai,1.86,0.889574233281459,Medium,7,0,435.43,972.25,727.32
SHIP07370,4750,3624,Rail,Delhi,London,0.55,1.18344912661204,Medium,5,4,355.55,200.47,512.54
SHIP07371,2885,3837,Air,Chennai,New York,1.4,1.19022639221581,High,6,2,59.07,193.09,2401.25
SHIP07372,2563,1658,Sea,Chennai,Los Angeles,1.31,0.969841068234893,Medium,9,4,194.94,638.39,646.43
SHIP07373,1823,609,Road,Delhi,Singapore,0.59,0.96432981391699,Low,3,3,71.07,124.28,121.05
SHIP07374,1146,4113,Air,Mumbai,Singapore,1.54,0.980687130916702,Low,6,0,466.15,640.02,1450.98
SHIP07375,978,4485,Air,Chennai,Dubai,0.83,0.98456555501381,Low,7,2,348.75,437.07,789.53
SHIP07376,2001,661,Air,Kolkata,New York,1.55,1.13686660606522,Medium,2,2,132.52,52.5,1232.53
SHIP07377,2023,2213,Air,Chennai,Los Angeles,1.04,0.972277793980682,High,6,0,79.28,468.61,949.34
SHIP07378,1604,1931,Air,Delhi,Los Angeles,1.66,1.15294053626037,High,6,0,70.64,751.82,
SHIP07379,2828,4219,Rail,Mumbai,Singapore,1.91,1.07807389208525,Medium,5,0,260.68,175.97,1220.03
SHIP07380,4471,,Rail,Chennai,Singapore,1.79,1.18615653720819,Low,7,3,138.32,224.38,1637.64
SHIP07381,1044,3758,Air,Delhi,Singapore,1.22,1.06982414718225,Low,9,2,484.06,272.74,1144.52
SHIP07382,662,1759,Road,Kolkata,Los Angeles,0.84,0.964870543208814,Medium,7,4,202.39,420.39,124.94
SHIP07383,2643,1811,Road,Bangalore,Singapore,1.99,1.16719181218694,Medium,2,3,496.51,951.7,824.21
SHIP07384,645,1742,Rail,Kolkata,Los Angeles,1.49,0.891917766948171,Low,4,0,431.97,117.02,241.76
SHIP07385,891,,Sea,Kolkata,Dubai,1.09,1.18598221309463,Medium,1,0,453.82,830.59,298.33
SHIP07386,4489,175,Air,Mumbai,New York,1.22,0.817371597921445,High,2,4,200.54,810.7,1369.1
SHIP07387,908,4802,Road,Chennai,Singapore,0.69,1.05637623883406,High,9,4,69.5,492.4,241.19
SHIP07388,494,1249,Rail,Bangalore,Los Angeles,1.26,0.807299860407633,Medium,7,4,421.36,179.24,136.53
SHIP07389,1838,2761,Rail,Delhi,Dubai,0.76,0.881589508739869,Low,8,1,12.47,631.54,258.77
SHIP07390,4367,3496,Sea,Bangalore,London,1.05,0.98559010127993,High,8,3,229.66,737.17,949.23
SHIP07391,3504,1040,Sea,Chennai,Dubai,1.24,0.863309213215252,Medium,2,1,81.89,197.49,646.16
SHIP07392,4002,3115,Road,Mumbai,New York,1.92,1.19552953588138,Low,5,4,452.18,714,
SHIP07393,4737,1571,Sea,Chennai,Dubai,1.44,1.10920499812199,Medium,1,2,435.58,924.5,1323.13
SHIP07394,1080,,Sea,Delhi,Singapore,,1.14034182181723,Medium,9,3,77.44,230.02,628.98
SHIP07395,1345,2548,Air,Bangalore,Singapore,0.67,1.19162818337002,Medium,5,1,280.24,169.39,627.3
SHIP07396,2113,2615,Rail,Kolkata,London,1.62,1.06990748196532,Medium,1,0,124.72,683.53,711.43
SHIP07397,1497,4840,Rail,Chennai,Los Angeles,1.2,0.9066392733815,Medium,7,3,262.11,507.06,511.39
SHIP07398,2095,2647,Sea,Mumbai,Dubai,0.6,1.10278145458677,Low,9,2,488.5,861.24,339.29
SHIP07399,4669,165,Rail,Mumbai,London,1.49,1.03372445480038,High,1,2,122.91,540.12,878.22
SHIP07400,2900,1081,Rail,Bangalore,Singapore,1.03,0.906999622980221,Low,1,4,41.99,829.86,385.7
SHIP07401,3874,1291,Road,Kolkata,Los Angeles,1.11,0.946913782583704,High,1,4,134.68,425.36,475.03
SHIP07402,2118,1792,Rail,Delhi,Los Angeles,1.76,1.04314716938113,Medium,7,0,492.27,236.32,664.02
SHIP07403,3811,3688,Sea,Kolkata,New York,0.71,0.958181780119657,Medium,3,2,50.02,406.69,577.07
SHIP07404,2325,4449,Road,Bangalore,Singapore,1.01,0.894052791109784,Low,9,4,28.43,391.57,410.82
SHIP07405,1858,4140,Rail,Kolkata,Los Angeles,1.05,0.971969277164791,Low,9,1,84.21,334.52,481.05
SHIP07406,1361,2025,Rail,Bangalore,New York,0.5,0.893440349861198,High,7,4,405.16,272.48,127.23
SHIP07407,4105,4233,Road,Kolkata,New York,1.77,1.15004423440182,Medium,3,0,240.97,417.25,1266.44
SHIP07408,2501,4453,Road,Chennai,Singapore,1.75,1.07762946570511,Low,8,0,175.82,973.05,891.54
SHIP07409,1139,4947,Rail,Mumbai,Los Angeles,1.49,0.950615001891416,Medium,6,1,332.21,517.09,
SHIP07410,1722,213,Air,Bangalore,Los Angeles,1.85,1.17817639197443,Medium,4,3,57.23,181.88,1195.63
SHIP07411,3725,3360,Air,Bangalore,Dubai,0.91,0.955579383781746,Medium,8,2,351.32,273.41,1410.02
SHIP07412,,3438,Rail,Mumbai,Los Angeles,0.83,1.02978767396101,High,3,0,158.92,385.32,
SHIP07413,4974,1045,Rail,Delhi,New York,0.6,1.00474884771557,Medium,1,2,429.8,228.99,
SHIP07414,4404,1927,Road,Bangalore,London,1.39,0.848766612180542,High,4,1,364.87,754.67,633.25
SHIP07415,2053,1873,Road,Chennai,Singapore,1.24,0.969516794334204,Low,9,1,440.03,801.12,359.4
SHIP07416,4248,4956,Rail,Kolkata,London,1.72,0.831018245095299,Low,7,3,100.53,812.46,
SHIP07417,4914,2345,Rail,Chennai,Los Angeles,1.22,0.868220524680254,Medium,1,0,82.7,919.97,773.64
SHIP07418,1174,3314,Rail,Bangalore,New York,0.8,1.11501130604311,Medium,1,1,358.58,865.81,303.03
SHIP07419,1271,1398,Rail,Delhi,London,1.71,0.921064769794862,High,1,4,461.34,601.71,372.33
SHIP07420,2910,1853,Air,Bangalore,Singapore,1.18,0.835582355215023,Medium,6,2,404.39,524.36,1134.82
SHIP07421,2323,2301,Road,Delhi,Dubai,1.93,1.08758346783483,Medium,9,2,470.88,810.61,729.1
SHIP07422,3040,2950,Sea,Mumbai,London,1.3,1.12095861370129,Medium,3,4,15.45,967.23,986.92
SHIP07423,2560,1643,Rail,Kolkata,Dubai,0.68,1.03123096487096,High,3,2,97.55,79,284.55
SHIP07424,286,482,Rail,Chennai,Los Angeles,1.78,1.1662446530842,High,7,4,313.07,392.32,131.28
SHIP07425,1194,3867,Rail,Delhi,Los Angeles,1.82,1.13977706362035,Medium,6,2,217.16,684.61,778.52
SHIP07426,3303,4967,Sea,Chennai,Singapore,1.17,1.02108515627522,Medium,9,1,385,389.59,1036.94
SHIP07427,3832,1120,Road,Mumbai,Dubai,0.54,1.09480415792384,Low,3,3,43.02,774.7,259.65
SHIP07428,816,4650,Road,Bangalore,Dubai,0.54,0.931696734234599,High,7,0,319.08,802.21,158.03
SHIP07429,2731,164,Rail,Delhi,Singapore,1.03,1.0545139788777,Low,7,0,465.38,698.73,366.64
SHIP07430,2715,1489,Rail,Kolkata,London,1.57,1.1907712724247,Medium,9,0,122.54,200.49,776.11
SHIP07431,1809,1840,Road,Delhi,Singapore,1,1.11994896056048,Medium,6,0,343.65,935.86,305.63
SHIP07432,,1044,Sea,Bangalore,Los Angeles,0.51,0.949814676920649,Medium,9,0,178.47,361.74,295.22
SHIP07433,2865,4368,Rail,Bangalore,Dubai,1.77,1.17294636933483,Medium,6,4,191.83,978.66,1257.88
SHIP07434,3563,4781,Sea,Kolkata,New York,1.95,1.13005462724344,High,2,1,262.34,384.39,1967.88
SHIP07435,545,4817,Sea,Kolkata,New York,1.02,0.81488852187063,Medium,6,3,158.62,202.73,368.24
SHIP07436,3230,1007,Road,Mumbai,Los Angeles,0.61,1.09840199642437,Low,5,0,483.65,323.92,250.15
SHIP07437,3980,145,Rail,Chennai,Dubai,0.94,1.19055970971946,Low,6,2,31.38,823.79,544.23
SHIP07438,2122,2204,Air,Delhi,Dubai,,0.927082625230153,Low,9,2,369.37,342.75,1524.35
SHIP07439,387,681,Road,Mumbai,Singapore,1.31,0.910134554896205,High,6,3,49.8,618.05,86.74
SHIP07440,3999,,Road,Chennai,London,1.08,1.05602680590402,Low,5,0,428.42,711.08,669.02
SHIP07441,3158,1751,Air,Mumbai,Singapore,1,0.844048798360456,High,5,0,243.68,339.17,3873.48461152696
SHIP07442,1867,747,Rail,Kolkata,New York,0.67,1.06999036711651,High,3,1,119.58,680.6,192.74
SHIP07443,186,81,Sea,Kolkata,Dubai,1.01,0.890631818687019,Medium,5,2,250.55,196.75,30.56
SHIP07444,2605,4924,Sea,Bangalore,London,1.21,0.980612435154023,High,5,2,478.16,648.79,901.83
SHIP07445,4465,598,Sea,Delhi,Singapore,1.51,1.15678808353823,High,3,4,90.16,672.11,1248.23
SHIP07446,965,2298,Rail,Delhi,London,,1.11871489575849,High,7,2,306.51,81.08,252.58
SHIP07447,3588,1943,Road,Delhi,New York,1.85,0.843196807438565,Medium,8,0,242.47,329.39,711.24
SHIP07448,2150,2884,Road,Mumbai,London,1.23,1.10455376412828,Medium,7,0,351.85,55.77,488.01
SHIP07449,2957,1753,Road,Mumbai,Dubai,1.11,0.964684331965512,Medium,2,2,94.96,802.82,410.49
SHIP07450,2964,1206,Road,Delhi,London,1.39,1.1977766768684,Low,7,4,301.85,474.28,593.87
SHIP07451,2032,,Road,Bangalore,London,0.75,0.919894454508658,Low,1,3,426.93,455.46,153.75
SHIP07452,3920,4122,Air,Chennai,Singapore,0.66,0.98823966133723,High,3,2,22.51,484.04,1170.31
SHIP07453,4578,3512,Sea,Mumbai,London,1.02,0.936471119816433,Low,4,3,403.27,434.07,907.54
SHIP07454,3617,2298,Sea,Delhi,London,0.56,1.0344770717017,Medium,6,2,242.56,206.41,414.15
SHIP07455,1048,994,Rail,Kolkata,New York,1.07,0.906350290625844,Low,9,3,103.94,678.88,179.8
SHIP07456,2197,3930,Air,Mumbai,London,1.51,1.16505872941679,Medium,9,0,308.05,921.46,2196.59
SHIP07457,4744,2100,Road,Chennai,Singapore,1.72,1.04679564983342,Low,6,0,157.02,987.36,1043.2
SHIP07458,445,3335,Road,Mumbai,Singapore,1.37,1.17708392944058,Medium,9,3,492.73,807.02,340.66
SHIP07459,3648,2905,Road,Chennai,Dubai,1.54,1.07220711557824,Low,6,1,142.71,419.29,842.19
SHIP07460,4560,1380,Air,Chennai,New York,1.75,0.874333822464275,High,7,0,360.14,584.59,2409.88
SHIP07461,988,2053,Rail,Mumbai,Los Angeles,1.66,0.806167847413706,Low,6,4,255.93,62.07,323.51
SHIP07462,1686,3665,Air,Chennai,Dubai,0.98,0.963030922484884,Low,3,4,203.48,388.2,996.2
SHIP07463,2774,1837,Rail,Mumbai,London,1.36,1.19740420098042,High,1,3,267.62,687.76,721.57
SHIP07464,2560,2296,Sea,Mumbai,New York,,1.15077112184611,High,4,1,159.57,899.77,576.05
SHIP07465,4686,3722,Rail,Bangalore,Dubai,1.36,1.13872057275327,Medium,1,4,236.21,154.98,1216.69
